feedback_id,date,channel,customer_segment,plan_type,language,message,rating,product_area,sentiment_label,priority,resolved,response_time_hours
FB-00753,2025-11-02,nps_survey,startup,enterprise,en,Support responded within an hour and solved our issue completely. We're scaling fast and need this resolved quickly.,4,support,positive,low,True,18.7
FB-00754,2025-05-15,review,startup,free,en,The API is functional though rate limits can be restrictive.,3,integrations,neutral,medium,True,39.3
FB-00755,2025-04-28,support_ticket,small_business,basic,es,Nuestra integración con el CRM se rompió tras el último release y los datos están desincronizados. Nuestro equipo pequeño depende de que esto funcione bien.,1,integrations,negative,high,False,90.9
FB-00756,2025-07-28,chat,freelancer,enterprise,en,Our account manager has been proactive and very helpful.,4,support,positive,low,True,3.3
FB-00757,2025-06-29,chat,startup,pro,en,Competitors offer similar features at half the cost. We're scaling fast and need this resolved quickly.,2,pricing,negative,low,True,2.0
FB-00758,2025-08-09,contact_form,startup,free,es,Cada interacción con soporte parece empezar desde cero. Estamos creciendo rápido y necesitamos una solución pronto.,1,support,negative,medium,True,12.5
FB-00759,2025-07-04,contact_form,small_business,pro,en,API documentation is clear and webhooks fire consistently.,5,integrations,positive,high,True,43.9
FB-00760,2025-01-22,email,agency,free,en,"The app runs fine, though dashboards take a few extra seconds. We manage several client accounts and this is blocking delivery.",3,performance,neutral,medium,True,11.9
FB-00761,2025-01-23,email,small_business,basic,es,Funciones esenciales están bloqueadas en el plan más caro. Nuestro equipo pequeño depende de que esto funcione bien.,2,pricing,negative,high,True,87.1
FB-00762,2025-02-04,email,freelancer,enterprise,en,"Competitors shipped these features months ago. As a freelancer, this matters a lot to my workflow.",2,features,negative,medium,True,8.9
FB-00763,2025-12-22,email,agency,free,en,"It works once you learn where things are, but there's a learning curve.",3,usability,neutral,low,True,21.1
FB-00764,2025-11-07,support_ticket,enterprise,enterprise,en,Webhook setup required extra troubleshooting on our end. This affects multiple departments across our organization.,3,integrations,neutral,high,True,65.2
FB-00765,2025-06-05,email,agency,pro,es,La API devuelve errores inconsistentes sin documentación útil. Gestionamos varias cuentas de clientes y esto nos está frenando.,1,integrations,negative,high,True,40.1
FB-00766,2025-05-19,email,startup,basic,en,"Billing works fine, though the invoice layout could be clearer. Given our basic plan, we hoped for smoother support.",3,billing,neutral,high,False,62.5
FB-00767,2025-12-28,support_ticket,startup,free,en,I can't reset my password and support hasn't helped in days.,2,account_access,negative,critical,False,54.9
FB-00768,2025-05-12,support_ticket,startup,basic,en,We've waited over a week with no response from support.,2,support,negative,high,False,31.7
FB-00769,2025-08-15,contact_form,agency,basic,en,Essential features are locked behind the most expensive tier. We manage several client accounts and this is blocking delivery.,1,pricing,negative,high,False,85.8
FB-00770,2025-03-17,chat,enterprise,pro,es,La calidad del soporte varía según quién atienda el ticket. Esto impacta a varios departamentos de nuestra organización.,3,support,neutral,medium,True,15.4
FB-00771,2025-01-11,review,small_business,pro,en,Export formats are flexible and easy to automate. Our small team depends on this working reliably.,4,exports,positive,high,True,67.8
FB-00772,2025-09-27,support_ticket,enterprise,free,en,The guided setup wizard made configuration effortless.,5,onboarding,positive,low,True,2.5
FB-00773,2025-03-15,support_ticket,freelancer,pro,en,I was charged twice this month and support hasn't responded. We upgraded to Pro specifically for better service.,2,billing,negative,medium,True,40.7
FB-00774,2025-03-25,contact_form,agency,enterprise,es,La experiencia de usuario se siente moderna y bien pensada. Gestionamos varias cuentas de clientes y esto nos está frenando.,4,usability,positive,medium,True,35.7
FB-00775,2025-02-22,contact_form,freelancer,pro,en,"The billing section is functional but not particularly intuitive. As a freelancer, this matters a lot to my workflow.",3,billing,neutral,critical,False,50.9
FB-00776,2025-12-18,chat,small_business,enterprise,es,"Las funciones principales funcionan bien, pero las avanzadas son limitadas.",3,features,neutral,medium,True,46.3
FB-00777,2025-01-23,nps_survey,startup,free,es,Los permisos por rol nos dan el control que necesitamos. Estamos creciendo rápido y necesitamos una solución pronto.,5,account_access,positive,medium,True,35.2
FB-00778,2025-02-23,review,startup,pro,en,We're paying enterprise rates but getting basic-level service.,2,pricing,negative,high,False,75.2
FB-00779,2025-03-17,support_ticket,small_business,pro,es,Seguimos pulsando botones incorrectos porque las etiquetas no son claras. Nuestro equipo pequeño depende de que esto funcione bien.,2,usability,negative,high,False,82.7
FB-00780,2025-04-04,support_ticket,startup,basic,es,Competidores ofrecen funciones similares a la mitad del costo. Estamos creciendo rápido y necesitamos una solución pronto.,1,pricing,negative,low,True,23.4
FB-00781,2025-08-03,email,small_business,enterprise,en,Competitors shipped these features months ago.,1,features,negative,low,True,3.8
FB-00782,2025-05-01,contact_form,small_business,free,es,Los permisos son adecuados pero carecen de opciones granulares. Nuestro equipo pequeño depende de que esto funcione bien.,3,account_access,neutral,critical,False,50.1
FB-00783,2025-08-24,email,small_business,pro,en,Important actions are buried under too many nested menus.,2,usability,negative,medium,True,16.4
FB-00784,2025-01-14,review,small_business,enterprise,es,Encontrar ajustes y herramientas es sencillo. Nuestro equipo pequeño depende de que esto funcione bien.,5,usability,positive,low,True,3.6
FB-00785,2025-05-06,email,small_business,free,es,Me cobraron dos veces este mes y el soporte no ha respondido. Nuestro equipo pequeño depende de que esto funcione bien.,2,billing,negative,medium,True,38.6
FB-00786,2025-07-30,chat,startup,enterprise,en,Webhook deliveries fail randomly and we lose critical events. We're scaling fast and need this resolved quickly.,2,integrations,negative,critical,True,61.4
FB-00787,2025-01-06,support_ticket,small_business,basic,es,Nos han cobrado de más en el plan enterprise durante tres meses.,2,billing,negative,high,False,83.7
FB-00788,2025-02-17,email,small_business,pro,en,Support keeps redirecting us without offering real solutions. We upgraded to Pro specifically for better service.,1,support,negative,medium,True,16.8
FB-00789,2025-09-02,review,freelancer,enterprise,es,Configurar webhooks requirió troubleshooting adicional de nuestro lado.,3,integrations,neutral,high,True,27.9
FB-00790,2025-07-05,nps_survey,freelancer,free,es,"Obtuvimos respuesta, pero tuvimos que insistir dos veces. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,support,neutral,low,True,13.9
FB-00791,2025-10-10,support_ticket,startup,basic,en,"Payments go through, but I'd like more payment method options. Given our basic plan, we hoped for smoother support.",3,billing,neutral,critical,True,165.2
FB-00792,2025-06-08,email,startup,free,en,CSV exports are fast and include all the fields we need.,5,exports,positive,low,True,8.9
FB-00793,2025-07-28,chat,freelancer,pro,en,The interface is confusing and our team struggles daily.,1,usability,negative,high,False,58.3
FB-00794,2025-04-29,support_ticket,freelancer,free,en,"It works once you learn where things are, but there's a learning curve.",3,usability,neutral,medium,True,14.4
FB-00795,2025-03-09,email,startup,enterprise,en,I can't reset my password and support hasn't helped in days. We're scaling fast and need this resolved quickly.,2,account_access,negative,high,False,26.9
FB-00796,2025-03-20,contact_form,agency,free,en,Promised onboarding support never materialized. We manage several client accounts and this is blocking delivery.,1,onboarding,negative,medium,False,20.4
FB-00797,2025-02-04,support_ticket,startup,basic,en,We can't export historical data beyond 30 days on our plan.,1,exports,negative,medium,False,26.4
FB-00798,2025-10-19,chat,small_business,free,en,CSV exports corrupt special characters in our international data. Our small team depends on this working reliably.,2,exports,negative,high,True,85.7
FB-00799,2025-07-11,contact_form,agency,pro,es,Las funciones de automatización nos ahorran varias horas cada semana.,4,features,positive,medium,False,35.3
FB-00800,2025-03-21,email,small_business,free,es,Me cobraron dos veces este mes y el soporte no ha respondido. Nuestro equipo pequeño depende de que esto funcione bien.,1,billing,negative,critical,False,56.8
FB-00801,2025-02-25,chat,enterprise,enterprise,es,La aplicación se cae constantemente al cargar reportes grandes. Esto impacta a varios departamentos de nuestra organización.,1,performance,negative,high,False,52.6
FB-00802,2025-04-19,chat,startup,enterprise,en,Features are adequate for now but not a differentiator. We're scaling fast and need this resolved quickly.,3,features,neutral,low,True,14.0
FB-00803,2025-02-01,chat,freelancer,enterprise,es,Nuestro account manager ha sido proactivo y muy útil.,4,support,positive,low,True,2.5
FB-00804,2025-02-05,contact_form,freelancer,basic,en,"We understand the pricing model but wish add-ons were clearer. As a freelancer, this matters a lot to my workflow.",3,pricing,neutral,medium,True,36.5
FB-00805,2025-08-08,chat,freelancer,free,en,We're paying enterprise rates but getting basic-level service. We're on the free plan but still expect basic reliability.,1,pricing,negative,low,False,12.6
FB-00806,2025-01-06,email,agency,enterprise,en,Important actions are buried under too many nested menus. We manage several client accounts and this is blocking delivery.,2,usability,negative,high,False,47.3
FB-00807,2025-09-13,contact_form,enterprise,basic,es,No podemos usar la mitad de las funciones porque tienen errores. Esto impacta a varios departamentos de nuestra organización.,2,features,negative,low,True,13.5
FB-00808,2025-01-19,support_ticket,agency,free,en,Important actions are buried under too many nested menus. We're on the free plan but still expect basic reliability.,2,usability,negative,high,False,67.3
FB-00809,2025-07-09,review,agency,free,en,Our account manager has been proactive and very helpful. We manage several client accounts and this is blocking delivery.,5,support,positive,high,True,86.5
FB-00810,2025-10-05,contact_form,startup,pro,es,Las opciones de exportación cubren la mayoría de necesidades con algunas brechas.,3,exports,neutral,medium,True,15.0
FB-00811,2025-07-15,chat,agency,enterprise,en,Webhook setup required extra troubleshooting on our end.,3,integrations,neutral,high,True,44.4
FB-00812,2025-11-29,email,freelancer,free,en,The app crashes constantly when loading large reports.,1,performance,negative,critical,False,159.3
FB-00813,2025-08-04,support_ticket,freelancer,pro,es,"La API devuelve errores inconsistentes sin documentación útil. Como freelancer, esto afecta mucho mi flujo de trabajo.",1,integrations,negative,high,True,38.1
FB-00814,2025-01-04,chat,enterprise,enterprise,en,We can't use half the features because they're buggy.,1,features,negative,critical,False,84.9
FB-00815,2025-01-08,chat,enterprise,free,en,I was charged twice this month and support hasn't responded. This affects multiple departments across our organization.,1,billing,negative,critical,False,146.4
FB-00816,2025-04-09,email,small_business,enterprise,es,La usabilidad es decente; algunas acciones requieren demasiados clics.,3,usability,neutral,critical,False,63.5
FB-00817,2025-08-12,contact_form,startup,basic,es,"Funciona cuando aprendes dónde está todo, pero hay curva de aprendizaje. Estamos creciendo rápido y necesitamos una solución pronto.",3,usability,neutral,medium,True,28.2
FB-00818,2025-06-15,contact_form,startup,basic,en,"Setup steps are clear, though some defaults needed manual tweaking. We're scaling fast and need this resolved quickly.",3,onboarding,neutral,high,True,24.8
FB-00819,2025-01-13,email,freelancer,enterprise,es,"El login es confiable, aunque los correos de restablecimiento tardan.",3,account_access,neutral,high,False,37.4
FB-00820,2025-05-14,contact_form,small_business,enterprise,en,The price increased 40% at renewal with no added value. Our small team depends on this working reliably.,2,pricing,negative,low,True,16.0
FB-00821,2025-02-24,email,agency,free,en,We've experienced severe timeouts during business-critical operations. We manage several client accounts and this is blocking delivery.,2,performance,negative,high,True,59.6
FB-00822,2025-07-31,nps_survey,enterprise,free,en,We've waited over a week with no response from support.,1,support,negative,medium,True,43.6
FB-00823,2025-12-04,contact_form,freelancer,basic,en,"The interface is confusing and our team struggles daily. As a freelancer, this matters a lot to my workflow.",1,usability,negative,low,True,23.9
FB-00824,2025-04-09,email,startup,free,es,La interfaz es confusa y nuestro equipo lucha con ella a diario.,2,usability,negative,medium,True,22.6
FB-00825,2025-05-21,review,small_business,pro,es,Encontrar ajustes y herramientas es sencillo. Nuestro equipo pequeño depende de que esto funcione bien.,4,usability,positive,low,True,16.3
FB-00826,2025-05-09,chat,enterprise,basic,en,Export jobs fail silently and we only discover it days later. This affects multiple departments across our organization.,2,exports,negative,medium,False,46.5
FB-00827,2025-08-10,support_ticket,small_business,enterprise,en,Unauthorized access to our workspace was not detected promptly. Our small team depends on this working reliably.,2,account_access,negative,high,False,68.8
FB-00828,2025-08-19,email,startup,free,en,The help docs are useful though sometimes out of date.,3,support,neutral,medium,True,24.4
FB-00829,2025-04-03,email,freelancer,free,es,"Las entregas por webhook fallan al azar y perdemos eventos críticos. Como freelancer, esto afecta mucho mi flujo de trabajo.",1,integrations,negative,high,True,39.5
FB-00830,2025-06-18,nps_survey,startup,free,en,Recent feature releases align well with what we actually need.,5,features,positive,low,True,10.5
FB-00831,2025-10-21,email,startup,free,es,La calidad del soporte varía según quién atienda el ticket.,3,support,neutral,low,True,6.4
FB-00832,2025-03-03,support_ticket,startup,enterprise,en,Exported files are missing critical columns we need for compliance.,2,exports,negative,low,True,2.5
FB-00833,2025-03-09,support_ticket,enterprise,pro,en,Unauthorized access to our workspace was not detected promptly. This affects multiple departments across our organization.,1,account_access,negative,critical,False,88.5
FB-00834,2025-05-21,support_ticket,enterprise,pro,es,El rendimiento ha sido muy estable incluso en horas pico.,5,performance,positive,high,True,68.1
FB-00835,2025-11-13,chat,freelancer,pro,es,"Las exportaciones funcionan pero los nombres de columnas podrían ser más consistentes. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,exports,neutral,medium,True,8.4
FB-00836,2025-07-08,support_ticket,freelancer,basic,en,We were left alone after signup with no clear next steps.,1,onboarding,negative,medium,False,12.4
FB-00837,2025-12-24,nps_survey,enterprise,pro,es,Las nuevas funciones encajan bien con lo que realmente necesitamos.,4,features,positive,medium,True,13.9
FB-00838,2025-10-23,email,freelancer,basic,es,El soporte de incorporación prometido nunca llegó.,1,onboarding,negative,high,False,40.3
FB-00839,2025-12-22,nps_survey,small_business,basic,en,"Performance is acceptable most days, with occasional slowdowns. Our small team depends on this working reliably.",3,performance,neutral,high,True,39.3
FB-00840,2025-04-17,contact_form,freelancer,pro,en,Training materials helped us adopt the platform quickly. We upgraded to Pro specifically for better service.,5,onboarding,positive,low,True,13.1
FB-00841,2025-07-24,review,enterprise,basic,en,Recent feature releases align well with what we actually need. This affects multiple departments across our organization.,5,features,positive,low,True,22.9
FB-00842,2025-05-04,email,freelancer,free,es,La interfaz es confusa y nuestro equipo lucha con ella a diario. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.,1,usability,negative,medium,True,26.1
FB-00843,2025-03-19,nps_survey,enterprise,basic,en,Zapier integration connected our stack in under an hour.,4,integrations,positive,low,True,4.2
FB-00844,2025-04-01,contact_form,small_business,enterprise,en,"We got started eventually, but documentation could be better organized.",3,onboarding,neutral,low,True,17.0
FB-00845,2025-10-22,contact_form,freelancer,free,en,"Performance has been rock solid even during peak usage. As a freelancer, this matters a lot to my workflow.",5,performance,positive,medium,True,43.3
FB-00846,2025-09-11,contact_form,small_business,pro,es,La documentación de onboarding está desactualizada y contradice la interfaz. Nuestro equipo pequeño depende de que esto funcione bien.,1,onboarding,negative,medium,True,36.2
FB-00847,2025-06-06,nps_survey,agency,enterprise,en,"The app runs fine, though dashboards take a few extra seconds. We manage several client accounts and this is blocking delivery.",3,performance,neutral,medium,True,14.7
FB-00848,2025-05-16,nps_survey,freelancer,basic,es,"La interfaz es confusa y nuestro equipo lucha con ella a diario. Como freelancer, esto afecta mucho mi flujo de trabajo.",2,usability,negative,medium,True,22.1
FB-00849,2025-01-24,chat,enterprise,free,en,Exported files are missing critical columns we need for compliance.,2,exports,negative,high,False,36.0
FB-00850,2025-09-09,review,startup,enterprise,es,"La velocidad es promedio comparada con herramientas similares. Como clientes enterprise, esperamos atención prioritaria.",3,performance,neutral,medium,True,22.6
FB-00851,2025-02-27,support_ticket,agency,enterprise,en,We're paying enterprise rates but getting basic-level service.,1,pricing,negative,high,False,85.7
FB-00852,2025-07-04,contact_form,small_business,enterprise,en,"The reporting module lacks basic filters we need daily. As enterprise customers, we expect priority handling.",2,features,negative,medium,True,46.6
FB-00853,2025-12-14,contact_form,small_business,pro,es,No podemos exportar datos históricos más allá de 30 días en nuestro plan.,1,exports,negative,critical,False,85.1
FB-00854,2025-08-21,support_ticket,freelancer,enterprise,es,"No podemos usar la mitad de las funciones porque tienen errores. Como freelancer, esto afecta mucho mi flujo de trabajo.",2,features,negative,high,True,73.4
FB-00855,2025-06-05,chat,agency,basic,en,We can't connect our internal tools because OAuth keeps failing. We manage several client accounts and this is blocking delivery.,2,integrations,negative,critical,True,52.9
FB-00856,2025-08-09,nps_survey,startup,free,en,Speed is average compared to similar tools we've used. We're on the free plan but still expect basic reliability.,3,performance,neutral,low,True,9.7
FB-00857,2025-02-14,nps_survey,agency,basic,es,Configurar webhooks requirió troubleshooting adicional de nuestro lado. Gestionamos varias cuentas de clientes y esto nos está frenando.,3,integrations,neutral,high,False,55.1
FB-00858,2025-12-14,support_ticket,startup,basic,es,La sección de facturación es funcional pero no muy intuitiva. Estamos creciendo rápido y necesitamos una solución pronto.,3,billing,neutral,high,False,31.1
FB-00859,2025-12-14,nps_survey,agency,enterprise,en,"I can't reset my password and support hasn't helped in days. As enterprise customers, we expect priority handling.",2,account_access,negative,high,True,54.0
FB-00860,2025-07-12,review,enterprise,basic,en,Reports generate quickly even with large datasets. This affects multiple departments across our organization.,5,performance,positive,medium,True,28.2
FB-00861,2025-07-30,contact_form,enterprise,enterprise,es,Las exportaciones CSV corrompen caracteres especiales en nuestros datos internacionales. Esto impacta a varios departamentos de nuestra organización.,2,exports,negative,medium,False,24.8
FB-00862,2025-03-07,review,agency,pro,es,Entendemos el modelo de precios pero los add-ons podrían ser más claros. Gestionamos varias cuentas de clientes y esto nos está frenando.,3,pricing,neutral,high,False,33.1
FB-00863,2025-01-29,contact_form,freelancer,free,es,La documentación de la API es clara y los webhooks funcionan de forma consistente.,4,integrations,positive,medium,True,19.6
FB-00864,2025-12-26,chat,agency,free,en,My subscription renewed without warning and I can't get a refund.,2,billing,negative,medium,True,43.8
FB-00865,2025-11-16,contact_form,freelancer,enterprise,en,"Essential features are locked behind the most expensive tier. As a freelancer, this matters a lot to my workflow.",1,pricing,negative,high,False,32.7
FB-00866,2025-07-20,support_ticket,agency,enterprise,es,"El rendimiento es aceptable la mayoría de los días, con lentitudes ocasionales. Como clientes enterprise, esperamos atención prioritaria.",3,performance,neutral,high,True,37.3
FB-00867,2025-12-03,review,agency,enterprise,es,Las integraciones funcionan para herramientas comunes pero faltan conectores de nicho. Gestionamos varias cuentas de clientes y esto nos está frenando.,3,integrations,neutral,medium,True,15.4
FB-00868,2025-09-01,contact_form,agency,basic,es,La usabilidad es decente; algunas acciones requieren demasiados clics. Gestionamos varias cuentas de clientes y esto nos está frenando.,3,usability,neutral,medium,True,46.4
FB-00869,2025-08-02,chat,freelancer,enterprise,en,"Price is okay for now; we'll reassess at renewal. As a freelancer, this matters a lot to my workflow.",3,pricing,neutral,medium,True,12.8
FB-00870,2025-01-22,chat,agency,enterprise,en,Transparent pricing with no hidden fees is a big plus.,5,pricing,positive,low,True,23.6
FB-00871,2025-09-20,nps_survey,agency,enterprise,es,La integración con Slack mantiene al equipo sincronizado sin cambiar de contexto. Gestionamos varias cuentas de clientes y esto nos está frenando.,4,integrations,positive,medium,True,30.5
FB-00872,2025-02-04,chat,startup,enterprise,en,We keep clicking the wrong buttons because labels are unclear. We're scaling fast and need this resolved quickly.,1,usability,negative,medium,True,31.0
FB-00873,2025-10-27,email,startup,pro,es,No podemos conectar nuestras herramientas internas porque OAuth falla constantemente. Estamos creciendo rápido y necesitamos una solución pronto.,1,integrations,negative,high,False,40.7
FB-00874,2025-02-23,contact_form,small_business,basic,en,Scheduled exports to our data warehouse work flawlessly.,5,exports,positive,low,True,3.4
FB-00875,2025-03-31,nps_survey,startup,free,es,El rendimiento ha sido muy estable incluso en horas pico. Estamos creciendo rápido y necesitamos una solución pronto.,5,performance,positive,medium,True,33.5
FB-00876,2025-04-14,email,startup,basic,es,"El costo es razonable, aunque nos gustarían más opciones intermedias. Estamos creciendo rápido y necesitamos una solución pronto.",3,pricing,neutral,medium,True,39.6
FB-00877,2025-07-04,support_ticket,small_business,free,en,Our team loses hours every week waiting for pages to load.,1,performance,negative,medium,True,46.3
FB-00878,2025-09-14,contact_form,small_business,enterprise,en,"We can export data, but large exports sometimes time out. Our small team depends on this working reliably.",3,exports,neutral,low,True,20.8
FB-00879,2025-03-07,support_ticket,agency,free,es,El equipo abandonó la configuración tras varios callejones sin salida. Gestionamos varias cuentas de clientes y esto nos está frenando.,1,onboarding,negative,high,True,62.9
FB-00880,2025-12-27,support_ticket,startup,enterprise,en,We understand the pricing model but wish add-ons were clearer. We're scaling fast and need this resolved quickly.,3,pricing,neutral,high,False,93.7
FB-00881,2025-07-24,support_ticket,agency,pro,en,We've waited over a week with no response from support.,2,support,negative,high,False,94.9
FB-00882,2025-01-31,contact_form,small_business,pro,es,Las nuevas funciones encajan bien con lo que realmente necesitamos. Nuestro equipo pequeño depende de que esto funcione bien.,5,features,positive,low,True,18.7
FB-00883,2025-06-27,support_ticket,agency,free,es,"El rendimiento es aceptable la mayoría de los días, con lentitudes ocasionales.",3,performance,neutral,critical,False,57.7
FB-00884,2025-01-19,email,freelancer,free,en,We keep clicking the wrong buttons because labels are unclear.,1,usability,negative,medium,True,42.0
FB-00885,2025-12-16,review,small_business,enterprise,en,"Invoices are clear and payments process without issues. As enterprise customers, we expect priority handling.",5,billing,positive,low,True,11.5
FB-00886,2025-06-30,chat,agency,pro,en,We've experienced severe timeouts during business-critical operations. We manage several client accounts and this is blocking delivery.,2,performance,negative,high,True,30.6
FB-00887,2025-01-30,support_ticket,freelancer,basic,en,"Integrations work for common tools but niche connectors are missing. As a freelancer, this matters a lot to my workflow.",3,integrations,neutral,high,True,44.3
FB-00888,2025-02-09,nps_survey,freelancer,free,en,Our account manager has been proactive and very helpful. We're on the free plan but still expect basic reliability.,5,support,positive,medium,True,43.9
FB-00889,2025-12-01,review,agency,pro,en,We find the Pro plan offers excellent ROI for our team size. We upgraded to Pro specifically for better service.,5,pricing,positive,high,True,27.9
FB-00890,2025-03-12,chat,freelancer,basic,es,"Las cuentas de admin perdieron permisos tras la última actualización de seguridad. Como freelancer, esto afecta mucho mi flujo de trabajo.",2,account_access,negative,high,True,76.2
FB-00891,2025-01-11,review,enterprise,free,en,Live chat support was knowledgeable and friendly. We're on the free plan but still expect basic reliability.,5,support,positive,medium,True,46.6
FB-00892,2025-07-16,support_ticket,freelancer,enterprise,es,"El SSO funciona la mayoría del tiempo con fallos ocasionales. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,account_access,neutral,high,True,37.3
FB-00893,2025-11-08,chat,startup,free,en,We're paying enterprise rates but getting basic-level service.,2,pricing,negative,low,True,18.7
FB-00894,2025-02-25,nps_survey,enterprise,free,en,SSO works most of the time with occasional hiccups.,3,account_access,neutral,high,True,95.3
FB-00895,2025-03-25,email,agency,pro,es,Un acceso no autorizado a nuestro workspace no fue detectado a tiempo.,1,account_access,negative,critical,False,81.7
FB-00896,2025-06-22,contact_form,agency,pro,es,Perdemos horas cada semana esperando que carguen las páginas. Gestionamos varias cuentas de clientes y esto nos está frenando.,1,performance,negative,critical,False,78.1
FB-00897,2025-05-16,contact_form,startup,pro,en,Admin accounts lost permissions after the last security update. We're scaling fast and need this resolved quickly.,1,account_access,negative,low,True,2.8
FB-00898,2025-05-22,nps_survey,freelancer,free,en,API documentation is clear and webhooks fire consistently.,4,integrations,positive,medium,True,18.4
FB-00899,2025-04-30,chat,agency,free,en,The interface is very intuitive; I configured everything in minutes. We're on the free plan but still expect basic reliability.,5,usability,positive,low,True,9.0
FB-00900,2025-01-09,email,startup,pro,en,The invoice total doesn't match what I agreed to at checkout. We upgraded to Pro specifically for better service.,1,billing,negative,critical,True,108.8
FB-00901,2025-12-15,support_ticket,agency,pro,en,Support keeps redirecting us without offering real solutions. We manage several client accounts and this is blocking delivery.,1,support,negative,low,True,2.5
FB-00902,2025-05-31,email,startup,enterprise,en,Key features advertised on the website simply don't exist yet. We're scaling fast and need this resolved quickly.,1,features,negative,critical,False,157.4
FB-00903,2025-04-21,support_ticket,agency,pro,en,Live chat support was knowledgeable and friendly. We upgraded to Pro specifically for better service.,5,support,positive,medium,True,47.9
FB-00904,2025-10-03,support_ticket,agency,enterprise,en,We've waited over a week with no response from support.,1,support,negative,medium,True,29.0
FB-00905,2025-06-18,chat,startup,basic,es,La documentación es útil aunque a veces está desactualizada.,3,support,neutral,high,True,46.7
FB-00906,2025-02-10,support_ticket,enterprise,pro,es,No podemos exportar datos históricos más allá de 30 días en nuestro plan. Pasamos al plan Pro justamente por un mejor servicio.,1,exports,negative,high,True,40.6
FB-00907,2025-12-12,chat,small_business,enterprise,en,"It works once you learn where things are, but there's a learning curve.",3,usability,neutral,high,True,32.5
FB-00908,2025-08-21,chat,small_business,basic,en,The interface is confusing and our team struggles daily. Our small team depends on this working reliably.,1,usability,negative,medium,False,36.5
FB-00909,2025-12-20,chat,enterprise,free,en,Important actions are buried under too many nested menus. We're on the free plan but still expect basic reliability.,2,usability,negative,high,False,89.1
FB-00910,2025-06-22,nps_survey,startup,free,en,API documentation is clear and webhooks fire consistently.,5,integrations,positive,medium,True,37.5
FB-00911,2025-09-02,nps_survey,enterprise,pro,es,La documentación de onboarding está desactualizada y contradice la interfaz.,2,onboarding,negative,high,False,60.7
FB-00912,2025-06-14,review,enterprise,enterprise,es,Un acceso no autorizado a nuestro workspace no fue detectado a tiempo. Esto impacta a varios departamentos de nuestra organización.,2,account_access,negative,high,True,79.7
FB-00913,2025-05-27,review,agency,enterprise,es,Los flujos personalizados son potentes y flexibles. Gestionamos varias cuentas de clientes y esto nos está frenando.,5,features,positive,low,True,2.9
FB-00914,2025-02-20,contact_form,startup,pro,es,Cerraron nuestro ticket sin resolver el problema de verdad. Estamos creciendo rápido y necesitamos una solución pronto.,1,support,negative,medium,True,25.6
FB-00915,2025-03-14,review,small_business,pro,es,El precio es justo por el valor que obtenemos de la plataforma. Nuestro equipo pequeño depende de que esto funcione bien.,5,pricing,positive,critical,False,51.3
FB-00916,2025-09-08,support_ticket,small_business,free,es,Nuestra integración con el CRM se rompió tras el último release y los datos están desincronizados. Nuestro equipo pequeño depende de que esto funcione bien.,1,integrations,negative,high,False,54.7
FB-00917,2025-08-16,chat,freelancer,free,en,CSV exports corrupt special characters in our international data. We're on the free plan but still expect basic reliability.,1,exports,negative,medium,True,34.7
FB-00918,2025-09-17,nps_survey,startup,basic,en,"We got an answer, but had to follow up twice. We're scaling fast and need this resolved quickly.",3,support,neutral,medium,True,28.5
FB-00919,2025-02-21,support_ticket,freelancer,enterprise,en,"We can't use half the features because they're buggy. As a freelancer, this matters a lot to my workflow.",2,features,negative,high,False,69.1
FB-00920,2025-12-11,contact_form,enterprise,basic,en,The help docs are useful though sometimes out of date. This affects multiple departments across our organization.,3,support,neutral,low,True,19.9
FB-00921,2025-01-02,contact_form,freelancer,basic,en,"Usability is decent; some actions require too many clicks. As a freelancer, this matters a lot to my workflow.",3,usability,neutral,low,True,6.6
FB-00922,2025-11-23,review,agency,basic,es,Precios transparentes sin cargos ocultos es una gran ventaja.,4,pricing,positive,medium,True,17.3
FB-00923,2025-10-06,nps_survey,enterprise,pro,es,Las opciones de exportación cubren la mayoría de necesidades con algunas brechas. Esto impacta a varios departamentos de nuestra organización.,3,exports,neutral,high,True,93.3
FB-00924,2025-04-01,nps_survey,enterprise,free,en,We rely on daily exports and they've been 100% reliable.,4,exports,positive,low,True,4.8
FB-00925,2025-05-29,chat,small_business,free,en,We can't export historical data beyond 30 days on our plan.,2,exports,negative,high,True,79.6
FB-00926,2025-07-24,nps_survey,enterprise,enterprise,en,"We got started eventually, but documentation could be better organized. As enterprise customers, we expect priority handling.",3,onboarding,neutral,medium,True,21.6
FB-00927,2025-11-17,support_ticket,small_business,basic,en,Onboarding was fine but took longer than the sales demo suggested.,3,onboarding,neutral,low,True,15.3
FB-00928,2025-06-30,support_ticket,freelancer,pro,es,Me cobraron dos veces este mes y el soporte no ha respondido.,1,billing,negative,critical,False,66.8
FB-00929,2025-06-19,email,small_business,pro,en,Support quality varies depending on who handles the ticket. Our small team depends on this working reliably.,3,support,neutral,low,True,22.7
FB-00930,2025-01-22,support_ticket,enterprise,enterprise,es,La API devuelve errores inconsistentes sin documentación útil. Esto impacta a varios departamentos de nuestra organización.,1,integrations,negative,medium,True,35.5
